HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2024-03-25 06:00;2024-03-25 07:00;DK1;849,280029;113,870003
2024-03-25 05:00;2024-03-25 06:00;DK1;659,539978;88,430000
2024-03-25 04:00;2024-03-25 05:00;DK1;575,340027;77,139999
2024-03-25 03:00;2024-03-25 04:00;DK1;499,410004;66,959999
2024-03-25 02:00;2024-03-25 03:00;DK1;481,140015;64,510002
2024-03-25 01:00;2024-03-25 02:00;DK1;466,000000;62,480000
2024-03-25 00:00;2024-03-25 01:00;DK1;464,579987;62,290001
2024-03-24 23:00;2024-03-25 00:00;DK1;466,220001;62,509998
2024-03-24 22:00;2024-03-24 23:00;DK1;469,649994;62,970001
2024-03-24 21:00;2024-03-24 22:00;DK1;479,350006;64,269997
2024-03-24 20:00;2024-03-24 21:00;DK1;483,079987;64,769997
2024-03-24 19:00;2024-03-24 20:00;DK1;498,959991;66,900002
2024-03-24 18:00;2024-03-24 19:00;DK1;558,630005;74,900002
2024-03-24 17:00;2024-03-24 18:00;DK1;559,380005;75,000000
2024-03-24 16:00;2024-03-24 17:00;DK1;443,029999;59,400002
2024-03-24 15:00;2024-03-24 16:00;DK1;393,200012;52,720001
2024-03-24 14:00;2024-03-24 15:00;DK1;382,089996;51,230000
2024-03-24 13:00;2024-03-24 14:00;DK1;365,760010;49,040001
2024-03-24 12:00;2024-03-24 13:00;DK1;360,309998;48,310001
2024-03-24 11:00;2024-03-24 12:00;DK1;370,160004;49,630001
2024-03-24 10:00;2024-03-24 11:00;DK1;359,720001;48,230000
2024-03-24 09:00;2024-03-24 10:00;DK1;313,769989;42,070000
2024-03-24 08:00;2024-03-24 09:00;DK1;326,529999;43,779999
2024-03-24 07:00;2024-03-24 08:00;DK1;303,630005;40,709999
2024-03-24 06:00;2024-03-24 07:00;DK1;269,619995;36,150002
2024-03-24 05:00;2024-03-24 06:00;DK1;185,710007;24,900000
2024-03-24 04:00;2024-03-24 05:00;DK1;200,029999;26,820000
2024-03-24 03:00;2024-03-24 04:00;DK1;148,570007;19,920000
2024-03-24 02:00;2024-03-24 03:00;DK1;126,790001;17,000000
2024-03-24 01:00;2024-03-24 02:00;DK1;75,550003;10,130000
2024-03-24 00:00;2024-03-24 01:00;DK1;99,050003;13,280000
2024-03-23 23:00;2024-03-24 00:00;DK1;239,410004;32,099998
2024-03-23 22:00;2024-03-23 23:00;DK1;211,729996;28,389999
2024-03-23 21:00;2024-03-23 22:00;DK1;300,410004;40,279999
2024-03-23 20:00;2024-03-23 21:00;DK1;341,869995;45,840000
2024-03-23 19:00;2024-03-23 20:00;DK1;394,820007;52,939999
2024-03-23 18:00;2024-03-23 19:00;DK1;437,339996;58,639999
2024-03-23 17:00;2024-03-23 18:00;DK1;412,950012;55,369999
2024-03-23 16:00;2024-03-23 17:00;DK1;356,489990;47,799999
2024-03-23 15:00;2024-03-23 16:00;DK1;0,520000;0,070000
2024-03-23 14:00;2024-03-23 15:00;DK1;-10,890000;-1,460000
2024-03-23 13:00;2024-03-23 14:00;DK1;-20,209999;-2,710000
2024-03-23 12:00;2024-03-23 13:00;DK1;-20,430000;-2,740000
2024-03-23 11:00;2024-03-23 12:00;DK1;-14,470000;-1,940000
2024-03-23 10:00;2024-03-23 11:00;DK1;-0,370000;-0,050000
2024-03-23 09:00;2024-03-23 10:00;DK1;0,150000;0,020000
2024-03-23 08:00;2024-03-23 09:00;DK1;98,449997;13,200000
2024-03-23 07:00;2024-03-23 08:00;DK1;281,309998;37,720001
2024-03-23 06:00;2024-03-23 07:00;DK1;324,269989;43,480000
2024-03-23 05:00;2024-03-23 06:00;DK1;357,010010;47,869999
2024-03-23 04:00;2024-03-23 05:00;DK1;364,100006;48,820000
2024-03-23 03:00;2024-03-23 04:00;DK1;376,179993;50,439999
2024-03-23 02:00;2024-03-23 03:00;DK1;372,820007;49,990002
2024-03-23 01:00;2024-03-23 02:00;DK1;380,429993;51,009998
2024-03-23 00:00;2024-03-23 01:00;DK1;370,510010;49,680000
2024-03-22 23:00;2024-03-23 00:00;DK1;274,380005;36,790001
2024-03-22 22:00;2024-03-22 23:00;DK1;406,519989;54,509998
2024-03-22 21:00;2024-03-22 22:00;DK1;448,359985;60,119999
2024-03-22 20:00;2024-03-22 21:00;DK1;451,200012;60,500000
2024-03-22 19:00;2024-03-22 20:00;DK1;455,600006;61,090000
2024-03-22 18:00;2024-03-22 19:00;DK1;463,649994;62,169998
2024-03-22 17:00;2024-03-22 18:00;DK1;452,160004;60,630001
2024-03-22 16:00;2024-03-22 17:00;DK1;476,850006;63,939999
2024-03-22 15:00;2024-03-22 16:00;DK1;398,390015;53,419998
2024-03-22 14:00;2024-03-22 15:00;DK1;371,470001;49,810001
2024-03-22 13:00;2024-03-22 14:00;DK1;363,570007;48,750000
2024-03-22 12:00;2024-03-22 13:00;DK1;374,829987;50,259998
2024-03-22 11:00;2024-03-22 12:00;DK1;371,100006;49,759998
2024-03-22 10:00;2024-03-22 11:00;DK1;371,769989;49,849998
2024-03-22 09:00;2024-03-22 10:00;DK1;386,390015;51,810001
2024-03-22 08:00;2024-03-22 09:00;DK1;420,019989;56,320000
2024-03-22 07:00;2024-03-22 08:00;DK1;481,549988;64,570000
2024-03-22 06:00;2024-03-22 07:00;DK1;477,450012;64,019997
2024-03-22 05:00;2024-03-22 06:00;DK1;316,059998;42,380001
2024-03-22 04:00;2024-03-22 05:00;DK1;294,950012;39,549999
2024-03-22 03:00;2024-03-22 04:00;DK1;238,050003;31,920000
2024-03-22 02:00;2024-03-22 03:00;DK1;215,679993;28,920000
2024-03-22 01:00;2024-03-22 02:00;DK1;240,440002;32,240002
2024-03-22 00:00;2024-03-22 01:00;DK1;255,500000;34,259998
2024-03-21 23:00;2024-03-22 00:00;DK1;148,559998;19,920000
2024-03-21 22:00;2024-03-21 23:00;DK1;424,459991;56,919998
2024-03-21 21:00;2024-03-21 22:00;DK1;501,859985;67,300003
2024-03-21 20:00;2024-03-21 21:00;DK1;568,760010;76,269997
2024-03-21 19:00;2024-03-21 20:00;DK1;694,109985;93,080002
2024-03-21 18:00;2024-03-21 19:00;DK1;900,000000;120,690002
2024-03-21 17:00;2024-03-21 18:00;DK1;948,020020;127,129997
2024-03-21 16:00;2024-03-21 17:00;DK1;752,419983;100,900002
2024-03-21 15:00;2024-03-21 16:00;DK1;561,299988;75,269997
2024-03-21 14:00;2024-03-21 15:00;DK1;482,399994;64,690002
2024-03-21 13:00;2024-03-21 14:00;DK1;486,500000;65,239998
2024-03-21 12:00;2024-03-21 13:00;DK1;447,130005;59,959999
2024-03-21 11:00;2024-03-21 12:00;DK1;482,029999;64,639999
2024-03-21 10:00;2024-03-21 11:00;DK1;507,309998;68,029999
2024-03-21 09:00;2024-03-21 10:00;DK1;539,969971;72,410004
2024-03-21 08:00;2024-03-21 09:00;DK1;596,570007;80,000000
2024-03-21 07:00;2024-03-21 08:00;DK1;762,789978;102,290001
2024-03-21 06:00;2024-03-21 07:00;DK1;732,359985;98,209999
2024-03-21 05:00;2024-03-21 06:00;DK1;604,030029;81,000000
2024-03-21 04:00;2024-03-21 05:00;DK1;534,969971;71,739998
2024-03-21 03:00;2024-03-21 04:00;DK1;516,780029;69,300003
2024-03-21 02:00;2024-03-21 03:00;DK1;520,659973;69,820000
2024-03-21 01:00;2024-03-21 02:00;DK1;533,559998;71,550003
2024-03-21 00:00;2024-03-21 01:00;DK1;547,130005;73,370003
2024-03-20 23:00;2024-03-21 00:00;DK1;568,080017;76,180000
2024-03-20 22:00;2024-03-20 23:00;DK1;596,409973;79,980003
2024-03-20 21:00;2024-03-20 22:00;DK1;716,400024;96,070000
2024-03-20 20:00;2024-03-20 21:00;DK1;794,320007;106,519997
2024-03-20 19:00;2024-03-20 20:00;DK1;931,760010;124,949997
2024-03-20 18:00;2024-03-20 19:00;DK1;1186,040039;159,050003
2024-03-20 17:00;2024-03-20 18:00;DK1;1256,810059;168,539993
2024-03-20 16:00;2024-03-20 17:00;DK1;892,460022;119,680000
2024-03-20 15:00;2024-03-20 16:00;DK1;649,280029;87,070000
2024-03-20 14:00;2024-03-20 15:00;DK1;527,809998;70,779999
2024-03-20 13:00;2024-03-20 14:00;DK1;479,859985;64,349998
2024-03-20 12:00;2024-03-20 13:00;DK1;476,880005;63,950001
2024-03-20 11:00;2024-03-20 12:00;DK1;458,089996;61,430000
2024-03-20 10:00;2024-03-20 11:00;DK1;487,619995;65,389999
2024-03-20 09:00;2024-03-20 10:00;DK1;492,160004;66,000000
2024-03-20 08:00;2024-03-20 09:00;DK1;526,690002;70,629997
2024-03-20 07:00;2024-03-20 08:00;DK1;733,250000;98,330002
2024-03-20 06:00;2024-03-20 07:00;DK1;866,809998;116,239998
2024-03-20 05:00;2024-03-20 06:00;DK1;865,020020;116,000000
2024-03-20 04:00;2024-03-20 05:00;DK1;603,270020;80,900002
2024-03-20 03:00;2024-03-20 04:00;DK1;569,419983;76,360001
2024-03-20 02:00;2024-03-20 03:00;DK1;564,500000;75,699997
2024-03-20 01:00;2024-03-20 02:00;DK1;558,530029;74,900002
2024-03-20 00:00;2024-03-20 01:00;DK1;547,349976;73,400002
2024-03-19 23:00;2024-03-20 00:00;DK1;566,809998;76,010002
2024-03-19 22:00;2024-03-19 23:00;DK1;567,489990;76,099998
2024-03-19 21:00;2024-03-19 22:00;DK1;607,760010;81,500000
2024-03-19 20:00;2024-03-19 21:00;DK1;647,880005;86,879997
2024-03-19 19:00;2024-03-19 20:00;DK1;800,599976;107,360001
2024-03-19 18:00;2024-03-19 19:00;DK1;934,090027;125,260002
2024-03-19 17:00;2024-03-19 18:00;DK1;838,559998;112,449997
2024-03-19 16:00;2024-03-19 17:00;DK1;676,369995;90,699997
2024-03-19 15:00;2024-03-19 16:00;DK1;486,660004;65,260002
2024-03-19 14:00;2024-03-19 15:00;DK1;464,579987;62,299999
2024-03-19 13:00;2024-03-19 14:00;DK1;419,390015;56,240002
2024-03-19 12:00;2024-03-19 13:00;DK1;409,850006;54,959999
2024-03-19 11:00;2024-03-19 12:00;DK1;406,190002;54,470001
2024-03-19 10:00;2024-03-19 11:00;DK1;428,119995;57,410000
2024-03-19 09:00;2024-03-19 10:00;DK1;478,380005;64,150002
2024-03-19 08:00;2024-03-19 09:00;DK1;537,070007;72,019997
2024-03-19 07:00;2024-03-19 08:00;DK1;714,919983;95,870003
2024-03-19 06:00;2024-03-19 07:00;DK1;678,900024;91,040001
2024-03-19 05:00;2024-03-19 06:00;DK1;453,769989;60,849998
2024-03-19 04:00;2024-03-19 05:00;DK1;422,000000;56,590000
2024-03-19 03:00;2024-03-19 04:00;DK1;398,209991;53,400002
2024-03-19 02:00;2024-03-19 03:00;DK1;384,269989;51,529999
2024-03-19 01:00;2024-03-19 02:00;DK1;422,519989;56,660000
2024-03-19 00:00;2024-03-19 01:00;DK1;415,140015;55,669998
2024-03-18 23:00;2024-03-19 00:00;DK1;422,899994;56,709999
2024-03-18 22:00;2024-03-18 23:00;DK1;425,010010;56,990002
2024-03-18 21:00;2024-03-18 22:00;DK1;530,979980;71,199997
2024-03-18 20:00;2024-03-18 21:00;DK1;594,669983;79,739998
2024-03-18 19:00;2024-03-18 20:00;DK1;729,950012;97,879997
2024-03-18 18:00;2024-03-18 19:00;DK1;709,659973;95,160004
2024-03-18 17:00;2024-03-18 18:00;DK1;555,289978;74,459999
2024-03-18 16:00;2024-03-18 17:00;DK1;515,239990;69,089996
2024-03-18 15:00;2024-03-18 16:00;DK1;509,950012;68,379997
2024-03-18 14:00;2024-03-18 15:00;DK1;484,739990;65,000000
2024-03-18 13:00;2024-03-18 14:00;DK1;430,670013;57,750000
2024-03-18 12:00;2024-03-18 13:00;DK1;452,899994;60,730000
2024-03-18 11:00;2024-03-18 12:00;DK1;469,450012;62,950001
2024-03-18 10:00;2024-03-18 11:00;DK1;485,040009;65,040001
2024-03-18 09:00;2024-03-18 10:00;DK1;537,090027;72,019997
2024-03-18 08:00;2024-03-18 09:00;DK1;602,650024;80,809998
2024-03-18 07:00;2024-03-18 08:00;DK1;702,200012;94,160004
2024-03-18 06:00;2024-03-18 07:00;DK1;514,270020;68,959999
2024-03-18 05:00;2024-03-18 06:00;DK1;442,829987;59,380001
2024-03-18 04:00;2024-03-18 05:00;DK1;427,019989;57,259998
2024-03-18 03:00;2024-03-18 04:00;DK1;416,579987;55,860001
2024-03-18 02:00;2024-03-18 03:00;DK1;415,239990;55,680000
2024-03-18 01:00;2024-03-18 02:00;DK1;416,279999;55,820000
2024-03-18 00:00;2024-03-18 01:00;DK1;417,329987;55,959999
2024-03-17 23:00;2024-03-18 00:00;DK1;418,970001;56,180000
2024-03-17 22:00;2024-03-17 23:00;DK1;417,250000;55,950001
2024-03-17 21:00;2024-03-17 22:00;DK1;425,450012;57,049999
2024-03-17 20:00;2024-03-17 21:00;DK1;443,350006;59,450001
2024-03-17 19:00;2024-03-17 20:00;DK1;468,630005;62,840000
2024-03-17 18:00;2024-03-17 19:00;DK1;658,429993;88,290001
2024-03-17 17:00;2024-03-17 18:00;DK1;701,830017;94,110001
2024-03-17 16:00;2024-03-17 17:00;DK1;617,929993;82,860001
2024-03-17 15:00;2024-03-17 16:00;DK1;535,150024;71,760002
2024-03-17 14:00;2024-03-17 15:00;DK1;418,519989;56,119999
2024-03-17 13:00;2024-03-17 14:00;DK1;358,410004;48,060001
2024-03-17 12:00;2024-03-17 13:00;DK1;299,420013;40,150002
2024-03-17 11:00;2024-03-17 12:00;DK1;311,799988;41,810001
2024-03-17 10:00;2024-03-17 11:00;DK1;342,380005;45,910000
2024-03-17 09:00;2024-03-17 10:00;DK1;338,570007;45,400002
2024-03-17 08:00;2024-03-17 09:00;DK1;351,619995;47,150002
2024-03-17 07:00;2024-03-17 08:00;DK1;377,200012;50,580002
2024-03-17 06:00;2024-03-17 07:00;DK1;422,100006;56,599998
2024-03-17 05:00;2024-03-17 06:00;DK1;448,200012;60,099998
2024-03-17 04:00;2024-03-17 05:00;DK1;446,709991;59,900002
2024-03-17 03:00;2024-03-17 04:00;DK1;433,730011;58,160000
2024-03-17 02:00;2024-03-17 03:00;DK1;428,589996;57,470001
2024-03-17 01:00;2024-03-17 02:00;DK1;416,359985;55,830002
2024-03-17 00:00;2024-03-17 01:00;DK1;451,109985;60,490002
2024-03-16 23:00;2024-03-17 00:00;DK1;484,670013;64,989998
2024-03-16 22:00;2024-03-16 23:00;DK1;422,209991;56,619999
2024-03-16 21:00;2024-03-16 22:00;DK1;389,920013;52,290001
2024-03-16 20:00;2024-03-16 21:00;DK1;400,730011;53,740002
2024-03-16 19:00;2024-03-16 20:00;DK1;389,329987;52,209999
2024-03-16 18:00;2024-03-16 19:00;DK1;389,329987;52,209999
2024-03-16 17:00;2024-03-16 18:00;DK1;399,390015;53,560001
2024-03-16 16:00;2024-03-16 17:00;DK1;371,429993;49,810001
2024-03-16 15:00;2024-03-16 16:00;DK1;350,329987;46,980000
2024-03-16 14:00;2024-03-16 15:00;DK1;231,240005;31,010000
2024-03-16 13:00;2024-03-16 14:00;DK1;81,949997;10,990000
2024-03-16 12:00;2024-03-16 13:00;DK1;156,740005;21,020000
2024-03-16 11:00;2024-03-16 12:00;DK1;273,670013;36,700001
2024-03-16 10:00;2024-03-16 11:00;DK1;310,359985;41,619999
2024-03-16 09:00;2024-03-16 10:00;DK1;334,670013;44,880001
2024-03-16 08:00;2024-03-16 09:00;DK1;348,690002;46,759998
2024-03-16 07:00;2024-03-16 08:00;DK1;352,339996;47,250000
2024-03-16 06:00;2024-03-16 07:00;DK1;368,220001;49,380001
2024-03-16 05:00;2024-03-16 06:00;DK1;352,410004;47,259998
2024-03-16 04:00;2024-03-16 05:00;DK1;300,809998;40,340000
2024-03-16 03:00;2024-03-16 04:00;DK1;288,359985;38,669998
2024-03-16 02:00;2024-03-16 03:00;DK1;289,929993;38,880001
2024-03-16 01:00;2024-03-16 02:00;DK1;303,420013;40,689999
2024-03-16 00:00;2024-03-16 01:00;DK1;313,269989;42,009998
2024-03-15 23:00;2024-03-16 00:00;DK1;329,000000;44,119999
2024-03-15 22:00;2024-03-15 23:00;DK1;367,829987;49,330002
2024-03-15 21:00;2024-03-15 22:00;DK1;374,019989;50,160000
2024-03-15 20:00;2024-03-15 21:00;DK1;385,570007;51,709999
2024-03-15 19:00;2024-03-15 20:00;DK1;416,220001;55,820000
2024-03-15 18:00;2024-03-15 19:00;DK1;426,510010;57,200001
2024-03-15 17:00;2024-03-15 18:00;DK1;436,279999;58,509998
2024-03-15 16:00;2024-03-15 17:00;DK1;450,970001;60,480000
2024-03-15 15:00;2024-03-15 16:00;DK1;406,600006;54,529999
2024-03-15 14:00;2024-03-15 15:00;DK1;375,130005;50,310001
2024-03-15 13:00;2024-03-15 14:00;DK1;335,019989;44,930000
2024-03-15 12:00;2024-03-15 13:00;DK1;274,920013;36,869999
2024-03-15 11:00;2024-03-15 12:00;DK1;285,880005;38,340000
2024-03-15 10:00;2024-03-15 11:00;DK1;292,809998;39,270000
2024-03-15 09:00;2024-03-15 10:00;DK1;347,170013;46,560001
2024-03-15 08:00;2024-03-15 09:00;DK1;401,160004;53,799999
2024-03-15 07:00;2024-03-15 08:00;DK1;476,690002;63,930000
2024-03-15 06:00;2024-03-15 07:00;DK1;430,609985;57,750000
2024-03-15 05:00;2024-03-15 06:00;DK1;360,149994;48,299999
2024-03-15 04:00;2024-03-15 05:00;DK1;323,309998;43,360001
2024-03-15 03:00;2024-03-15 04:00;DK1;329,500000;44,189999
2024-03-15 02:00;2024-03-15 03:00;DK1;327,709991;43,950001
2024-03-15 01:00;2024-03-15 02:00;DK1;339,790009;45,570000
2024-03-15 00:00;2024-03-15 01:00;DK1;347,320007;46,580002
2024-03-14 23:00;2024-03-15 00:00;DK1;357,089996;47,889999
2024-03-14 22:00;2024-03-14 23:00;DK1;385,230011;51,660000
2024-03-14 21:00;2024-03-14 22:00;DK1;406,029999;54,450001
2024-03-14 20:00;2024-03-14 21:00;DK1;411,179993;55,139999
2024-03-14 19:00;2024-03-14 20:00;DK1;417,510010;55,990002
2024-03-14 18:00;2024-03-14 19:00;DK1;434,369995;58,250000
2024-03-14 17:00;2024-03-14 18:00;DK1;500,209991;67,080002
2024-03-14 16:00;2024-03-14 17:00;DK1;505,660004;67,809998
2024-03-14 15:00;2024-03-14 16:00;DK1;416,399994;55,840000
2024-03-14 14:00;2024-03-14 15:00;DK1;400,290009;53,680000
2024-03-14 13:00;2024-03-14 14:00;DK1;355,920013;47,730000
2024-03-14 12:00;2024-03-14 13:00;DK1;350,179993;46,959999
2024-03-14 11:00;2024-03-14 12:00;DK1;370,679993;49,709999
2024-03-14 10:00;2024-03-14 11:00;DK1;371,649994;49,840000
2024-03-14 09:00;2024-03-14 10:00;DK1;390,890015;52,419998
2024-03-14 08:00;2024-03-14 09:00;DK1;431,679993;57,889999
2024-03-14 07:00;2024-03-14 08:00;DK1;444,809998;59,650002
2024-03-14 06:00;2024-03-14 07:00;DK1;431,910004;57,919998
2024-03-14 05:00;2024-03-14 06:00;DK1;421,320007;56,500000
2024-03-14 04:00;2024-03-14 05:00;DK1;384,260010;51,529999
2024-03-14 03:00;2024-03-14 04:00;DK1;378,140015;50,709999
2024-03-14 02:00;2024-03-14 03:00;DK1;366,359985;49,130001
2024-03-14 01:00;2024-03-14 02:00;DK1;370,089996;49,630001
2024-03-14 00:00;2024-03-14 01:00;DK1;376,200012;50,450001
2024-03-13 23:00;2024-03-14 00:00;DK1;386,420013;51,820000
2024-03-13 22:00;2024-03-13 23:00;DK1;386,130005;51,779999
2024-03-13 21:00;2024-03-13 22:00;DK1;400,970001;53,770000
2024-03-13 20:00;2024-03-13 21:00;DK1;406,859985;54,560001
2024-03-13 19:00;2024-03-13 20:00;DK1;384,410004;51,549999
2024-03-13 18:00;2024-03-13 19:00;DK1;486,130005;65,190002
2024-03-13 17:00;2024-03-13 18:00;DK1;538,479980;72,209999
2024-03-13 16:00;2024-03-13 17:00;DK1;493,059998;66,120003
2024-03-13 15:00;2024-03-13 16:00;DK1;453,390015;60,799999
2024-03-13 14:00;2024-03-13 15:00;DK1;427,290009;57,299999
2024-03-13 13:00;2024-03-13 14:00;DK1;437,279999;58,639999
2024-03-13 12:00;2024-03-13 13:00;DK1;443,029999;59,410000
2024-03-13 11:00;2024-03-13 12:00;DK1;460,029999;61,689999
2024-03-13 10:00;2024-03-13 11:00;DK1;468,309998;62,799999
2024-03-13 09:00;2024-03-13 10:00;DK1;502,459991;67,379997
2024-03-13 08:00;2024-03-13 09:00;DK1;573,080017;76,849998
2024-03-13 07:00;2024-03-13 08:00;DK1;669,650024;89,800003
2024-03-13 06:00;2024-03-13 07:00;DK1;570,250000;76,470001
2024-03-13 05:00;2024-03-13 06:00;DK1;576,580017;77,320000
2024-03-13 04:00;2024-03-13 05:00;DK1;464,579987;62,299999
2024-03-13 03:00;2024-03-13 04:00;DK1;446,459991;59,869999
2024-03-13 02:00;2024-03-13 03:00;DK1;454,059998;60,889999
2024-03-13 01:00;2024-03-13 02:00;DK1;460,769989;61,790001
2024-03-13 00:00;2024-03-13 01:00;DK1;464,579987;62,299999
2024-03-12 23:00;2024-03-13 00:00;DK1;476,730011;63,930000
2024-03-12 22:00;2024-03-12 23:00;DK1;524,309998;70,330002
2024-03-12 21:00;2024-03-12 22:00;DK1;588,419983;78,930000
2024-03-12 20:00;2024-03-12 21:00;DK1;623,460022;83,629997
2024-03-12 19:00;2024-03-12 20:00;DK1;726,710022;97,480003
2024-03-12 18:00;2024-03-12 19:00;DK1;928,669983;124,570000
2024-03-12 17:00;2024-03-12 18:00;DK1;1005,830017;134,919998
2024-03-12 16:00;2024-03-12 17:00;DK1;842,859985;113,059998
2024-03-12 15:00;2024-03-12 16:00;DK1;757,500000;101,610001
2024-03-12 14:00;2024-03-12 15:00;DK1;643,659973;86,339996
2024-03-12 13:00;2024-03-12 14:00;DK1;589,090027;79,019997
2024-03-12 12:00;2024-03-12 13:00;DK1;583,429993;78,260002
2024-03-12 11:00;2024-03-12 12:00;DK1;584,770020;78,440002
2024-03-12 10:00;2024-03-12 11:00;DK1;601,469971;80,680000
2024-03-12 09:00;2024-03-12 10:00;DK1;636,799988;85,419998
2024-03-12 08:00;2024-03-12 09:00;DK1;699,349976;93,809998
2024-03-12 07:00;2024-03-12 08:00;DK1;751,309998;100,779999
2024-03-12 06:00;2024-03-12 07:00;DK1;719,780029;96,550003
2024-03-12 05:00;2024-03-12 06:00;DK1;649,030029;87,059998
2024-03-12 04:00;2024-03-12 05:00;DK1;532,059998;71,370003
2024-03-12 03:00;2024-03-12 04:00;DK1;491,730011;65,959999
2024-03-12 02:00;2024-03-12 03:00;DK1;486,059998;65,199997
2024-03-12 01:00;2024-03-12 02:00;DK1;495,829987;66,510002
2024-03-12 00:00;2024-03-12 01:00;DK1;488,750000;65,559998
2024-03-11 23:00;2024-03-12 00:00;DK1;515,809998;69,190002
2024-03-11 22:00;2024-03-11 23:00;DK1;490,279999;65,769997
2024-03-11 21:00;2024-03-11 22:00;DK1;482,230011;64,690002
2024-03-11 20:00;2024-03-11 21:00;DK1;503,549988;67,550003
2024-03-11 19:00;2024-03-11 20:00;DK1;515,849976;69,199997
2024-03-11 18:00;2024-03-11 19:00;DK1;537,469971;72,099998
2024-03-11 17:00;2024-03-11 18:00;DK1;560,500000;75,190002
2024-03-11 16:00;2024-03-11 17:00;DK1;486,929993;65,320000
2024-03-11 15:00;2024-03-11 16:00;DK1;459,269989;61,610001
2024-03-11 14:00;2024-03-11 15:00;DK1;446,899994;59,950001
2024-03-11 13:00;2024-03-11 14:00;DK1;437,730011;58,720001
2024-03-11 12:00;2024-03-11 13:00;DK1;439,220001;58,919998
2024-03-11 11:00;2024-03-11 12:00;DK1;438,700012;58,849998
2024-03-11 10:00;2024-03-11 11:00;DK1;450,549988;60,439999
2024-03-11 09:00;2024-03-11 10:00;DK1;461,429993;61,900002
2024-03-11 08:00;2024-03-11 09:00;DK1;468,519989;62,849998
2024-03-11 07:00;2024-03-11 08:00;DK1;482,980011;64,790001
2024-03-11 06:00;2024-03-11 07:00;DK1;464,190002;62,270000
2024-03-11 05:00;2024-03-11 06:00;DK1;420,730011;56,439999
2024-03-11 04:00;2024-03-11 05:00;DK1;409,619995;54,950001
2024-03-11 03:00;2024-03-11 04:00;DK1;372,649994;49,990002
2024-03-11 02:00;2024-03-11 03:00;DK1;367,359985;49,279999
2024-03-11 01:00;2024-03-11 02:00;DK1;374,290009;50,209999
2024-03-11 00:00;2024-03-11 01:00;DK1;367,730011;49,330002
2024-03-10 23:00;2024-03-11 00:00;DK1;364,750000;48,930000
2024-03-10 22:00;2024-03-10 23:00;DK1;388,010010;52,049999
2024-03-10 21:00;2024-03-10 22:00;DK1;395,679993;53,080002
2024-03-10 20:00;2024-03-10 21:00;DK1;398,070007;53,400002
2024-03-10 19:00;2024-03-10 20:00;DK1;400,010010;53,660000
2024-03-10 18:00;2024-03-10 19:00;DK1;422,070007;56,619999
2024-03-10 17:00;2024-03-10 18:00;DK1;429,679993;57,639999
2024-03-10 16:00;2024-03-10 17:00;DK1;417,230011;55,970001
2024-03-10 15:00;2024-03-10 16:00;DK1;357,519989;47,959999
2024-03-10 14:00;2024-03-10 15:00;DK1;107,419998;14,410000
2024-03-10 13:00;2024-03-10 14:00;DK1;-0,150000;-0,020000
2024-03-10 12:00;2024-03-10 13:00;DK1;0,000000;0,000000
2024-03-10 11:00;2024-03-10 12:00;DK1;0,000000;0,000000
2024-03-10 10:00;2024-03-10 11:00;DK1;-0,300000;-0,040000
2024-03-10 09:00;2024-03-10 10:00;DK1;17,520000;2,350000
2024-03-10 08:00;2024-03-10 09:00;DK1;188,229996;25,250000
2024-03-10 07:00;2024-03-10 08:00;DK1;259,570007;34,820000
2024-03-10 06:00;2024-03-10 07:00;DK1;294,380005;39,490002
2024-03-10 05:00;2024-03-10 06:00;DK1;252,779999;33,910000
2024-03-10 04:00;2024-03-10 05:00;DK1;240,630005;32,279999
2024-03-10 03:00;2024-03-10 04:00;DK1;241,449997;32,389999
2024-03-10 02:00;2024-03-10 03:00;DK1;265,010010;35,549999
2024-03-10 01:00;2024-03-10 02:00;DK1;305,489990;40,980000
2024-03-10 00:00;2024-03-10 01:00;DK1;343,350006;46,060001
2024-03-09 23:00;2024-03-10 00:00;DK1;362,660004;48,650002
2024-03-09 22:00;2024-03-09 23:00;DK1;405,320007;54,369999
2024-03-09 21:00;2024-03-09 22:00;DK1;414,640015;55,619999
2024-03-09 20:00;2024-03-09 21:00;DK1;424,179993;56,900002
2024-03-09 19:00;2024-03-09 20:00;DK1;426,720001;57,240002
2024-03-09 18:00;2024-03-09 19:00;DK1;448,480011;60,160000
2024-03-09 17:00;2024-03-09 18:00;DK1;462,649994;62,060001
2024-03-09 16:00;2024-03-09 17:00;DK1;457,649994;61,389999
2024-03-09 15:00;2024-03-09 16:00;DK1;392,420013;52,639999
2024-03-09 14:00;2024-03-09 15:00;DK1;210,149994;28,190001
2024-03-09 13:00;2024-03-09 14:00;DK1;-0,300000;-0,040000
2024-03-09 12:00;2024-03-09 13:00;DK1;-18,340000;-2,460000
2024-03-09 11:00;2024-03-09 12:00;DK1;-8,570000;-1,150000
2024-03-09 10:00;2024-03-09 11:00;DK1;1,490000;0,200000
2024-03-09 09:00;2024-03-09 10:00;DK1;245,559998;32,939999
2024-03-09 08:00;2024-03-09 09:00;DK1;358,730011;48,119999
2024-03-09 07:00;2024-03-09 08:00;DK1;395,549988;53,060001
2024-03-09 06:00;2024-03-09 07:00;DK1;395,549988;53,060001
2024-03-09 05:00;2024-03-09 06:00;DK1;376,250000;50,470001
2024-03-09 04:00;2024-03-09 05:00;DK1;356,269989;47,790001
